Protein_1,Protein_2,ID.x,ID.y,clustID,avg_score,class,jaccard
Q9H0U6,Q8TCC3,MRPL18,MRPL30,huMAP3_06550.1,0.654019074996055,,0.510204081632653
Q9H0U6,Q8TCC3,MRPL18,MRPL30,huMAP3_06589.1,0.840363681346782,,0.510204081632653
Q9H0U6,Q8TCC3,MRPL18,MRPL30,huMAP3_07939.1,0.616213020859064,,0.510204081632653
Q9H0U6,Q8TCC3,MRPL18,MRPL30,huMAP3_08458.1,0.901794588267403,,0.510204081632653
Q9H0U6,Q969S9,MRPL18,GFM2,huMAP3_06589.1,0.0872534266978218,,0.0159362549800797
Q9H0U6,Q96A35,MRPL18,MRPL24,huMAP3_06439.1,0.920185121898977,,0.528925619834711
Q9H0U6,Q96A35,MRPL18,MRPL24,huMAP3_06550.1,0.907733447108541,,0.528925619834711
Q9H0U6,Q96A35,MRPL18,MRPL24,huMAP3_06589.1,0.91784377119977,,0.528925619834711
Q9H0U6,Q96A35,MRPL18,MRPL24,huMAP3_07939.1,0.911412329334883,,0.528925619834711
Q9H0U6,Q96A35,MRPL18,MRPL24,huMAP3_08458.1,0.833187865281701,,0.528925619834711
Q9H0U6,Q96DH6,MRPL18,MSI2,huMAP3_03763.1,-1.38612872862799,,0.428044280442804
Q9H0U6,Q96DH6,MRPL18,MSI2,huMAP3_06439.1,-1.38612872862799,,0.428044280442804
Q9H0U6,Q96DH6,MRPL18,MSI2,huMAP3_06550.1,-1.38612872862799,,0.428044280442804
Q9H0U6,Q96DH6,MRPL18,MSI2,huMAP3_06589.1,-1.38612872862799,,0.428044280442804
Q9H0U6,Q96DH6,MRPL18,MSI2,huMAP3_07939.1,-1.38612872862799,,0.428044280442804
Q9H0U6,Q96DH6,MRPL18,MSI2,huMAP3_08458.1,-1.38612872862799,,0.428044280442804
Q9H0U6,Q96DV4,MRPL18,MRPL38,huMAP3_06439.1,1.25952950606242,,0.520123839009288
Q9H0U6,Q96DV4,MRPL18,MRPL38,huMAP3_06550.1,1.24935421466947,,0.520123839009288
Q9H0U6,Q96DV4,MRPL18,MRPL38,huMAP3_06589.1,1.19892109840523,,0.520123839009288
Q9H0U6,Q96DV4,MRPL18,MRPL38,huMAP3_08458.1,1.04496569539421,,0.520123839009288
Q9H0U6,Q96E29,MRPL18,MTERF3,huMAP3_06439.1,0.250468032151071,,0.356589147286822
Q9H0U6,Q96E29,MRPL18,MTERF3,huMAP3_07939.1,0.250468032151071,,0.356589147286822
Q9H0U6,Q96E29,MRPL18,MTERF3,huMAP3_08458.1,0.250468032151071,,0.356589147286822
Q9H0U6,Q96EH3,MRPL18,MALSU1,huMAP3_06439.1,0.793712764911756,,0.341269841269841
Q9H0U6,Q96EH3,MRPL18,MALSU1,huMAP3_06550.1,0.793712764911756,,0.341269841269841
Q9H0U6,Q96EH3,MRPL18,MALSU1,huMAP3_06589.1,0.793712764911756,,0.341269841269841
Q9H0U6,Q96EH3,MRPL18,MALSU1,huMAP3_07939.1,0.793712764911756,,0.341269841269841
Q9H0U6,Q96EH3,MRPL18,MALSU1,huMAP3_08458.1,0.793712764911756,,0.341269841269841
Q9H0U6,Q96EL3,MRPL18,MRPL53,huMAP3_03763.1,0.920304342432024,,0.37117903930131
Q9H0U6,Q96EL3,MRPL18,MRPL53,huMAP3_06439.1,0.938484479749198,,0.37117903930131
Q9H0U6,Q96EL3,MRPL18,MRPL53,huMAP3_06550.1,0.973156679317184,,0.37117903930131
Q9H0U6,Q96EL3,MRPL18,MRPL53,huMAP3_06589.1,1.06616338759333,,0.37117903930131
Q9H0U6,Q96EL3,MRPL18,MRPL53,huMAP3_07939.1,0.905777401598291,,0.37117903930131
Q9H0U6,Q96EL3,MRPL18,MRPL53,huMAP3_08458.1,0.88394014901527,,0.37117903930131
Q9H0U6,Q96GC5,MRPL18,MRPL48,huMAP3_06439.1,1.14007807096526,,0.473262032085562
Q9H0U6,Q96GC5,MRPL18,MRPL48,huMAP3_06589.1,1.07714928932063,,0.473262032085562
Q9H0U6,Q96I24,MRPL18,FUBP3,huMAP3_06589.1,-0.268817634215395,,0.0128755364806867
Q9H0U6,Q96I51,MRPL18,RCC1L,huMAP3_06439.1,0.424622711455004,,0.310204081632653
Q9H0U6,Q96I51,MRPL18,RCC1L,huMAP3_07939.1,0.354925954009157,,0.310204081632653
Q9H0U6,Q96KR1,MRPL18,ZFR,huMAP3_06589.1,-0.374473301036755,,0.110236220472441
Q9H0U6,Q96SI9,MRPL18,STRBP,huMAP3_06589.1,-0.75739849659931,,0.184397163120567
Q9H0U6,Q9BQ48,MRPL18,MRPL34,huMAP3_06439.1,1.057070513477,,0.318181818181818
Q9H0U6,Q9BQ48,MRPL18,MRPL34,huMAP3_06550.1,0.86732402155059,,0.318181818181818
Q9H0U6,Q9BQ48,MRPL18,MRPL34,huMAP3_06589.1,1.04288041310607,,0.318181818181818
Q9H0U6,Q9BQ48,MRPL18,MRPL34,huMAP3_07939.1,0.888821575471052,,0.318181818181818
Q9H0U6,Q9BQ48,MRPL18,MRPL34,huMAP3_08458.1,0.960003703077058,,0.318181818181818
Q9H0U6,Q9BQC6,MRPL18,MRPL57,huMAP3_06439.1,0.759702975190669,,0.357142857142857
Q9H0U6,Q9BQC6,MRPL18,MRPL57,huMAP3_06550.1,0.568174247381932,,0.357142857142857
Q9H0U6,Q9BQC6,MRPL18,MRPL57,huMAP3_06589.1,0.694035508726196,,0.357142857142857
Q9H0U6,Q9BQC6,MRPL18,MRPL57,huMAP3_07939.1,0.708740632619993,,0.357142857142857
Q9H0U6,Q9BQC6,MRPL18,MRPL57,huMAP3_08458.1,0.711271764949122,,0.357142857142857
Q9H0U6,Q9BYC8,MRPL18,MRPL32,huMAP3_06439.1,0.289830132986663,,0.511538461538462
Q9H0U6,Q9BYC8,MRPL18,MRPL32,huMAP3_06550.1,0.282081058670399,,0.511538461538462
Q9H0U6,Q9BYC8,MRPL18,MRPL32,huMAP3_06589.1,0.321626850118891,,0.511538461538462
Q9H0U6,Q9BYC8,MRPL18,MRPL32,huMAP3_07939.1,0.11064079935962,,0.511538461538462
Q9H0U6,Q9BYC8,MRPL18,MRPL32,huMAP3_08458.1,0.0268480174858896,,0.511538461538462
Q9H0U6,Q9BYC9,MRPL18,MRPL20,huMAP3_06439.1,0.132273151893014,,0.55952380952381
Q9H0U6,Q9BYC9,MRPL18,MRPL20,huMAP3_06550.1,0.132273151893014,,0.55952380952381
Q9H0U6,Q9BYC9,MRPL18,MRPL20,huMAP3_06589.1,0.132273151893014,,0.55952380952381
Q9H0U6,Q9BYC9,MRPL18,MRPL20,huMAP3_07939.1,0.132273151893014,,0.55952380952381
Q9H0U6,Q9BYC9,MRPL18,MRPL20,huMAP3_08458.1,0.132273151893014,,0.55952380952381
Q9H0U6,Q9BYD1,MRPL18,MRPL13,huMAP3_06439.1,1.3020552690492,,0.649056603773585
Q9H0U6,Q9BYD1,MRPL18,MRPL13,huMAP3_06550.1,1.27529746782333,,0.649056603773585
Q9H0U6,Q9BYD1,MRPL18,MRPL13,huMAP3_06589.1,1.15238533510956,,0.649056603773585
Q9H0U6,Q9BYD1,MRPL18,MRPL13,huMAP3_07939.1,1.20831265991317,,0.649056603773585
Q9H0U6,Q9BYD1,MRPL18,MRPL13,huMAP3_08458.1,1.11725256062822,,0.649056603773585
Q9H0U6,Q9BYD2,MRPL18,MRPL9,huMAP3_06439.1,0.605497593532009,,0.635451505016722
Q9H0U6,Q9BYD2,MRPL18,MRPL9,huMAP3_06550.1,0.562997961461742,,0.635451505016722
Q9H0U6,Q9BYD2,MRPL18,MRPL9,huMAP3_06589.1,0.685546013183525,,0.635451505016722
Q9H0U6,Q9BYD2,MRPL18,MRPL9,huMAP3_07939.1,0.631924650470842,,0.635451505016722
Q9H0U6,Q9BYD2,MRPL18,MRPL9,huMAP3_08458.1,0.652924647900774,,0.635451505016722
Q9H0U6,Q9BYD3,MRPL18,MRPL4,huMAP3_06439.1,1.20139343799856,,0.576158940397351
Q9H0U6,Q9BYD3,MRPL18,MRPL4,huMAP3_06550.1,1.10769951118315,,0.576158940397351
Q9H0U6,Q9BYD3,MRPL18,MRPL4,huMAP3_06589.1,0.975853249174011,,0.576158940397351
Q9H0U6,Q9BYD3,MRPL18,MRPL4,huMAP3_07939.1,1.0851233853558,,0.576158940397351
Q9H0U6,Q9BYD3,MRPL18,MRPL4,huMAP3_08458.1,0.910139695343602,,0.576158940397351
Q9H0U6,Q9BYD6,MRPL18,MRPL1,huMAP3_06439.1,0.703993019909684,,0.615384615384615
Q9H0U6,Q9BYD6,MRPL18,MRPL1,huMAP3_06550.1,0.699716417319002,,0.615384615384615
Q9H0U6,Q9BYD6,MRPL18,MRPL1,huMAP3_06589.1,0.769555512474784,,0.615384615384615
Q9H0U6,Q9BYD6,MRPL18,MRPL1,huMAP3_07939.1,0.690268740983426,,0.615384615384615
Q9H0U6,Q9BYD6,MRPL18,MRPL1,huMAP3_08458.1,0.729561533206459,,0.615384615384615
Q9H0U6,Q9BYK8,MRPL18,HELZ2,huMAP3_06589.1,-1.02377337353799,,0.0170212765957447
Q9H0U6,Q9BZE1,MRPL18,MRPL37,huMAP3_03763.1,1.10086294410323,,0.415637860082305
Q9H0U6,Q9BZE1,MRPL18,MRPL37,huMAP3_06439.1,0.942251900974544,,0.415637860082305
Q9H0U6,Q9BZE1,MRPL18,MRPL37,huMAP3_06550.1,0.591956775533516,,0.415637860082305
Q9H0U6,Q9BZE1,MRPL18,MRPL37,huMAP3_06589.1,0.893954549687827,,0.415637860082305
Q9H0U6,Q9BZE1,MRPL18,MRPL37,huMAP3_07939.1,0.820266057913757,,0.415637860082305
Q9H0U6,Q9BZE1,MRPL18,MRPL37,huMAP3_08458.1,0.863670897260167,,0.415637860082305
Q9H0W8,P50851,SMG9,LRBA,huMAP3_08114.1,-0.787594824738426,,0.0555555555555556
Q9H0W8,Q8NCM8,SMG9,DYNC2H1,huMAP3_08114.1,-0.691423281366746,,0.0476190476190476
Q9H115,A2RRP1,NAPB,NBAS,huMAP3_06458.1,-1.21446563999659,structurally_consistent,0.418604651162791
Q9H115,A2RRP1,NAPB,NBAS,huMAP3_08929.1,-1.21446563999659,structurally_consistent,0.418604651162791
Q9H115,O00161,NAPB,SNAP23,huMAP3_06458.1,-2.88089884864171,,0.292307692307692
Q9H115,O00161,NAPB,SNAP23,huMAP3_08929.1,-2.88089884864171,,0.292307692307692
Q9H115,O14653,NAPB,GOSR2,huMAP3_06458.1,-0.982177631860059,,0.276923076923077
Q9H115,O14653,NAPB,GOSR2,huMAP3_08929.1,-0.982177631860059,,0.276923076923077
Q9H115,O14662,NAPB,STX16,huMAP3_00053.1,-1.04392440591906,,0.5
Q9H115,O14662,NAPB,STX16,huMAP3_06458.1,-1.04392440591906,,0.5
Q9H115,O14662,NAPB,STX16,huMAP3_08929.1,-1.04392440591906,,0.5
Q9H115,O15155,NAPB,BET1,huMAP3_06458.1,-1.77277472794484,,0.352941176470588
Q9H115,O15155,NAPB,BET1,huMAP3_08929.1,-1.77277472794484,,0.352941176470588
Q9H115,O15400,NAPB,STX7,huMAP3_00053.1,-1.7349263181719,,0.318181818181818
Q9H115,O15400,NAPB,STX7,huMAP3_06458.1,-1.7349263181719,,0.318181818181818
Q9H115,O15400,NAPB,STX7,huMAP3_08929.1,-1.7349263181719,,0.318181818181818
Q9H115,O15498,NAPB,YKT6,huMAP3_00053.1,-0.434469729533915,,0.411764705882353
Q9H115,O15498,NAPB,YKT6,huMAP3_06458.1,-0.434469729533915,,0.411764705882353
Q9H115,O15498,NAPB,YKT6,huMAP3_08929.1,-0.434469729533915,,0.411764705882353
Q9H115,O43264,NAPB,ZW10,huMAP3_06458.1,-0.983000916477161,structurally_consistent,0.144578313253012
Q9H115,O43264,NAPB,ZW10,huMAP3_08929.1,-0.983000916477161,structurally_consistent,0.144578313253012
Q9H115,O43752,NAPB,STX6,huMAP3_06458.1,-0.908716957564794,,0.328125
Q9H115,O43752,NAPB,STX6,huMAP3_08929.1,-0.908716957564794,,0.328125
Q9H115,O95183,NAPB,VAMP5,huMAP3_06458.1,-1.12520092695531,,0.227848101265823
Q9H115,O95183,NAPB,VAMP5,huMAP3_08929.1,-1.12520092695531,,0.227848101265823
Q9H115,O95249,NAPB,GOSR1,huMAP3_06458.1,-1.09175561974303,,0.196261682242991
Q9H115,O95249,NAPB,GOSR1,huMAP3_08929.1,-1.09175561974303,,0.196261682242991
Q9H115,O95721,NAPB,SNAP29,huMAP3_08929.1,-0.863643298723967,,0.25
Q9H115,P46459,NAPB,NSF,huMAP3_00053.1,-0.242351047675253,,0.303030303030303
Q9H115,P46459,NAPB,NSF,huMAP3_06458.1,-0.242351047675253,,0.303030303030303
Q9H115,P46459,NAPB,NSF,huMAP3_08929.1,-0.242351047675253,,0.303030303030303
Q9H115,P51809,NAPB,VAMP7,huMAP3_06458.1,-1.77999119901017,,0.363636363636364
Q9H115,P51809,NAPB,VAMP7,huMAP3_08929.1,-1.77999119901017,,0.363636363636364
Q9H115,P53801,NAPB,PTTG1IP,huMAP3_00053.1,-1.97582000080502,,0.378378378378378
Q9H115,P53801,NAPB,PTTG1IP,huMAP3_06458.1,-1.97582000080502,,0.378378378378378
Q9H115,P53801,NAPB,PTTG1IP,huMAP3_08929.1,-1.97582000080502,,0.378378378378378
Q9H115,P54920,NAPB,NAPA,huMAP3_06458.1,-0.392334969650237,,0.362068965517241
Q9H115,P54920,NAPB,NAPA,huMAP3_08929.1,-0.392334969650237,,0.362068965517241
Q9H115,P63027,NAPB,VAMP2,huMAP3_00053.1,0.534519156996851,,0.295081967213115
Q9H115,P63027,NAPB,VAMP2,huMAP3_06458.1,0.534519156996851,,0.295081967213115
Q9H115,P63027,NAPB,VAMP2,huMAP3_08929.1,0.534519156996851,,0.295081967213115
Q9H115,Q12846,NAPB,STX4,huMAP3_06458.1,-2.10344335902485,,0.408163265306122
Q9H115,Q12846,NAPB,STX4,huMAP3_08929.1,-2.10344335902485,,0.408163265306122
Q9H115,Q12981,NAPB,BNIP1,huMAP3_06458.1,-1.70979407566479,,0.392156862745098
Q9H115,Q12981,NAPB,BNIP1,huMAP3_08929.1,-1.70979407566479,,0.392156862745098
Q9H115,Q13190,NAPB,STX5,huMAP3_06458.1,-1.37392088691484,,0.269230769230769
Q9H115,Q13190,NAPB,STX5,huMAP3_08929.1,-1.37392088691484,,0.269230769230769
Q9H115,Q13277,NAPB,STX3,huMAP3_06458.1,-1.40381971868888,,0.346153846153846
Q9H115,Q13277,NAPB,STX3,huMAP3_08929.1,-1.40381971868888,,0.346153846153846
Q9H115,Q14761,NAPB,PTPRCAP,huMAP3_06458.1,-1.49998986684115,,0.0645161290322581
Q9H115,Q14761,NAPB,PTPRCAP,huMAP3_08929.1,-1.49998986684115,,0.0645161290322581
Q9H115,Q15836,NAPB,VAMP3,huMAP3_06458.1,-1.64931847388728,,0.349206349206349
Q9H115,Q15836,NAPB,VAMP3,huMAP3_08929.1,-1.64931847388728,,0.349206349206349
Q9H115,Q16623,NAPB,STX1A,huMAP3_08929.1,1.04550509082701,,0.09375
Q9H115,Q5T5C0,NAPB,STXBP5,huMAP3_06458.1,0.564705094820566,,0.355555555555556
Q9H115,Q5T5C0,NAPB,STXBP5,huMAP3_08929.1,0.564705094820566,,0.355555555555556
Q9H115,Q86Y82,NAPB,STX12,huMAP3_06458.1,-0.672699826419741,,0.201923076923077
Q9H115,Q86Y82,NAPB,STX12,huMAP3_08929.1,-0.672699826419741,,0.201923076923077
Q9H115,Q8WU76,NAPB,SCFD2,huMAP3_06458.1,-1.36146916580391,,0.395833333333333
Q9H115,Q8WU76,NAPB,SCFD2,huMAP3_08929.1,-1.36146916580391,,0.395833333333333
Q9H115,Q8WVM8,NAPB,SCFD1,huMAP3_06458.1,-1.3401285696959,,0.19047619047619
Q9H115,Q8WVM8,NAPB,SCFD1,huMAP3_08929.1,-1.3401285696959,,0.19047619047619
Q9H115,Q99747,NAPB,NAPG,huMAP3_00053.1,-0.744666523128227,,0.381818181818182
Q9H115,Q99747,NAPB,NAPG,huMAP3_06458.1,-0.744666523128227,,0.381818181818182
Q9H115,Q99747,NAPB,NAPG,huMAP3_08929.1,-0.744666523128227,,0.381818181818182
Q9H115,Q9BV40,NAPB,VAMP8,huMAP3_06458.1,-2.26254110358227,structurally_consistent,0.411764705882353
Q9H115,Q9BV40,NAPB,VAMP8,huMAP3_08929.1,-2.26254110358227,structurally_consistent,0.411764705882353
Q9H147,O60341,DNTTIP1,KDM1A,huMAP3_08800.1,-0.596233924155978,,0.0967741935483871
Q9H147,P09619,DNTTIP1,PDGFRB,huMAP3_08800.1,-0.600315882473211,,0
Q9H147,P85037,DNTTIP1,FOXK1,huMAP3_08800.1,-0.753051627576188,,0.0606060606060606
Q9H147,Q01167,DNTTIP1,FOXK2,huMAP3_08800.1,-1.33101259629292,,0.0327868852459016
Q9H147,Q13547,DNTTIP1,HDAC1,huMAP3_01287.1,-0.404716331195192,mutually_exclusive,0.0487804878048781
Q9H147,Q13547,DNTTIP1,HDAC1,huMAP3_08605.1,-0.404716331195192,mutually_exclusive,0.0487804878048781
Q9H147,Q13547,DNTTIP1,HDAC1,huMAP3_08800.1,-0.404716331195192,mutually_exclusive,0.0487804878048781
Q9H147,Q14202,DNTTIP1,ZMYM3,huMAP3_08800.1,-0.665482192358275,,0.08
Q9H147,Q14687,DNTTIP1,GSE1,huMAP3_01287.1,-1.38411793902323,,0.108695652173913
Q9H147,Q14687,DNTTIP1,GSE1,huMAP3_08605.1,-1.38411793902323,,0.108695652173913
Q9H147,Q14687,DNTTIP1,GSE1,huMAP3_08800.1,-1.38411793902323,,0.108695652173913
Q9H147,Q16576,DNTTIP1,RBBP7,huMAP3_08800.1,-1.21373204881728,,0.0396039603960396
Q9H147,Q6PJG2,DNTTIP1,MIDEAS,huMAP3_01287.1,1.02485525631878,mutually_exclusive,0.333333333333333
Q9H147,Q6PJG2,DNTTIP1,MIDEAS,huMAP3_05396.1,1.02485525631878,mutually_exclusive,0.333333333333333
Q9H147,Q6PJG2,DNTTIP1,MIDEAS,huMAP3_07709.1,1.02485525631878,mutually_exclusive,0.333333333333333
Q9H147,Q6PJG2,DNTTIP1,MIDEAS,huMAP3_08605.1,1.02485525631878,mutually_exclusive,0.333333333333333
Q9H147,Q6PJG2,DNTTIP1,MIDEAS,huMAP3_08800.1,1.02485525631878,mutually_exclusive,0.333333333333333
Q9H147,Q7Z589,DNTTIP1,EMSY,huMAP3_08605.1,-0.952319510092806,,0.133333333333333
Q9H147,Q7Z589,DNTTIP1,EMSY,huMAP3_08800.1,-0.952319510092806,,0.133333333333333
Q9H147,Q8IZ40,DNTTIP1,RCOR2,huMAP3_08800.1,-1.09952720732793,,0.0909090909090909
Q9H147,Q92766,DNTTIP1,RREB1,huMAP3_08605.1,-0.749449320481004,,0.111111111111111
Q9H147,Q92766,DNTTIP1,RREB1,huMAP3_08800.1,-0.749449320481004,,0.111111111111111
Q9H147,Q92769,DNTTIP1,HDAC2,huMAP3_01287.1,-0.692865477265197,,0.0560747663551402
Q9H147,Q92769,DNTTIP1,HDAC2,huMAP3_08800.1,-0.692865477265197,,0.0560747663551402
Q9H147,Q96N64,DNTTIP1,PWWP2A,huMAP3_01287.1,-0.339531387350295,,0.103448275862069
Q9H147,Q96N64,DNTTIP1,PWWP2A,huMAP3_05396.1,-0.339531387350295,,0.103448275862069
Q9H147,Q96N64,DNTTIP1,PWWP2A,huMAP3_07709.1,-0.339531387350295,,0.103448275862069
Q9H147,Q96N64,DNTTIP1,PWWP2A,huMAP3_08605.1,-0.339531387350295,,0.103448275862069
Q9H147,Q96N64,DNTTIP1,PWWP2A,huMAP3_08800.1,-0.339531387350295,,0.103448275862069
Q9H147,Q96ST3,DNTTIP1,SIN3A,huMAP3_08800.1,-0.582228157835688,,0.0576923076923077
Q9H147,Q9H0E3,DNTTIP1,SAP130,huMAP3_08800.1,-1.22495006505483,mutually_exclusive,0.08
Q9H1A4,O60566,ANAPC1,BUB1B,huMAP3_03388.1,-0.545091344330024,,0.428571428571429
Q9H1A4,P30260,ANAPC1,CDC27,huMAP3_03388.1,-0.518446841321158,structurally_consistent,0.606060606060606
Q9H1A4,P31350,ANAPC1,RRM2,huMAP3_03388.1,-0.678894029026493,,0.418604651162791
Q9H1A4,Q12834,ANAPC1,CDC20,huMAP3_03388.1,-0.366621215339572,structurally_consistent,0.298507462686567
Q9H1A4,Q13042,ANAPC1,CDC16,huMAP3_03388.1,-0.487435553695559,,0.538461538461538
Q9H1A4,Q96DE5,ANAPC1,ANAPC16,huMAP3_03388.1,-0.203406302287062,,0.536585365853659
Q9H1B5,O75947,XYLT2,ATP5PD,huMAP3_05994.1,-0.59095573339727,,0.075
Q9H1B5,O75947,XYLT2,ATP5PD,huMAP3_08393.1,-0.59095573339727,,0.075
Q9H1B5,P18859,XYLT2,ATP5PF,huMAP3_05994.1,-0.59732899341014,,0.0757575757575758
Q9H1B5,P18859,XYLT2,ATP5PF,huMAP3_08393.1,-0.59732899341014,,0.0757575757575758
Q9H1B5,P24539,XYLT2,ATP5PB,huMAP3_05994.1,-0.428345575619876,,0.0710659898477157
Q9H1B5,P24539,XYLT2,ATP5PB,huMAP3_08393.1,-0.428345575619876,,0.0710659898477157
Q9H1B5,P36542,XYLT2,ATP5F1C,huMAP3_05994.1,-0.3499736846442,,0.0841121495327103
Q9H1B5,P36542,XYLT2,ATP5F1C,huMAP3_08393.1,-0.3499736846442,,0.0841121495327103
Q9H1B5,Q06136,XYLT2,KDSR,huMAP3_05994.1,-1.04365374973638,,0.0740740740740741
Q9H1B5,Q06136,XYLT2,KDSR,huMAP3_08393.1,-1.04365374973638,,0.0740740740740741
Q9H1B5,Q86VR2,XYLT2,RETREG3,huMAP3_05994.1,-0.189946749326251,,0.0594594594594595
Q9H1B5,Q86VR2,XYLT2,RETREG3,huMAP3_08393.1,-0.189946749326251,,0.0594594594594595
Q9H1B5,Q96G23,XYLT2,CERS2,huMAP3_05994.1,0.00529858908501024,structurally_consistent,0.0481481481481482
Q9H1B5,Q96G23,XYLT2,CERS2,huMAP3_08393.1,0.00529858908501024,structurally_consistent,0.0481481481481482
Q9H1B7,Q7Z5L9,IRF2BPL,IRF2BP2,huMAP3_05976.1,-0.464822803466715,,0.5
Q9H1B7,Q8IU81,IRF2BPL,IRF2BP1,huMAP3_05976.1,0.345034232500327,,0.444444444444444
Q9H1D9,O14802,POLR3F,POLR3A,huMAP3_00807.1,0.41989425727876,,0.461538461538462
Q9H1D9,O14802,POLR3F,POLR3A,huMAP3_06426.1,0.41989425727876,,0.461538461538462
Q9H1D9,O14802,POLR3F,POLR3A,huMAP3_08487.1,0.41989425727876,,0.461538461538462
Q9H1D9,O15160,POLR3F,POLR1C,huMAP3_06426.1,-0.0266425797638179,,0.464285714285714
Q9H1D9,O15160,POLR3F,POLR1C,huMAP3_08487.1,-0.0266425797638179,,0.464285714285714
Q9H1D9,O15212,POLR3F,PFDN6,huMAP3_00807.1,0.354601467713001,,0.109756097560976
Q9H1D9,O15212,POLR3F,PFDN6,huMAP3_06426.1,0.354601467713001,,0.109756097560976
Q9H1D9,O15212,POLR3F,PFDN6,huMAP3_08487.1,0.354601467713001,,0.109756097560976
Q9H1D9,O15446,POLR3F,POLR1G,huMAP3_00807.1,-0.484695472340534,,0.787878787878788
Q9H1D9,O15446,POLR3F,POLR1G,huMAP3_06426.1,-0.484695472340534,,0.787878787878788
Q9H1D9,O15446,POLR3F,POLR1G,huMAP3_08487.1,-0.484695472340534,,0.787878787878788
Q9H1D9,O94763,POLR3F,URI1,huMAP3_00807.1,0.0677756613622923,,0.253968253968254
Q9H1D9,O94763,POLR3F,URI1,huMAP3_06426.1,0.0677756613622923,,0.253968253968254
Q9H1D9,O94763,POLR3F,URI1,huMAP3_08487.1,0.0677756613622923,,0.253968253968254
Q9H1D9,O95602,POLR3F,POLR1A,huMAP3_00807.1,-0.746289941080115,mutually_exclusive,0.471698113207547
Q9H1D9,O95602,POLR3F,POLR1A,huMAP3_06426.1,-0.746289941080115,mutually_exclusive,0.471698113207547
Q9H1D9,O95602,POLR3F,POLR1A,huMAP3_08487.1,-0.746289941080115,mutually_exclusive,0.471698113207547
Q9H1D9,P05423,POLR3F,POLR3D,huMAP3_00807.1,0.857120813603059,,0.530612244897959
Q9H1D9,P05423,POLR3F,POLR3D,huMAP3_06426.1,0.857120813603059,,0.530612244897959
Q9H1D9,P05423,POLR3F,POLR3D,huMAP3_08487.1,0.857120813603059,,0.530612244897959
Q9H1D9,P0DPB6,POLR3F,POLR1D,huMAP3_00807.1,0.177110377134756,,0.530612244897959
Q9H1D9,P0DPB6,POLR3F,POLR1D,huMAP3_06426.1,0.177110377134756,,0.530612244897959
Q9H1D9,P0DPB6,POLR3F,POLR1D,huMAP3_08487.1,0.177110377134756,,0.530612244897959
Q9H1D9,P19388,POLR3F,POLR2E,huMAP3_00807.1,0.0980466661158373,structurally_consistent,0.301204819277108
Q9H1D9,P19388,POLR3F,POLR2E,huMAP3_06426.1,0.0980466661158373,structurally_consistent,0.301204819277108
Q9H1D9,P19388,POLR3F,POLR2E,huMAP3_08487.1,0.0980466661158373,structurally_consistent,0.301204819277108
Q9H1D9,P24928,POLR3F,POLR2A,huMAP3_06426.1,-0.176142105563407,,0.157894736842105
Q9H1D9,P24928,POLR3F,POLR2A,huMAP3_08487.1,-0.176142105563407,,0.157894736842105
Q9H1D9,P52434,POLR3F,POLR2H,huMAP3_00807.1,0.287485907910877,,0.431034482758621
Q9H1D9,P52434,POLR3F,POLR2H,huMAP3_06426.1,0.287485907910877,,0.431034482758621
Q9H1D9,P52434,POLR3F,POLR2H,huMAP3_08487.1,0.287485907910877,,0.431034482758621
Q9H1D9,P53803,POLR3F,POLR2K,huMAP3_00807.1,-0.224211031070982,structurally_consistent,0.43859649122807
Q9H1D9,P53803,POLR3F,POLR2K,huMAP3_06426.1,-0.224211031070982,structurally_consistent,0.43859649122807
Q9H1D9,P53803,POLR3F,POLR2K,huMAP3_08487.1,-0.224211031070982,structurally_consistent,0.43859649122807
Q9H1D9,P61218,POLR3F,POLR2F,huMAP3_00807.1,0.141258610065202,,0.373134328358209
Q9H1D9,P61218,POLR3F,POLR2F,huMAP3_06426.1,0.141258610065202,,0.373134328358209
Q9H1D9,P61218,POLR3F,POLR2F,huMAP3_08487.1,0.141258610065202,,0.373134328358209
Q9H1D9,P62875,POLR3F,POLR2L,huMAP3_06426.1,0.132673835000816,structurally_consistent,0.416666666666667
Q9H1D9,P62875,POLR3F,POLR2L,huMAP3_08487.1,0.132673835000816,structurally_consistent,0.416666666666667
Q9H1D9,Q3B726,POLR3F,POLR1F,huMAP3_00807.1,-0.530530171101366,,0.67741935483871
Q9H1D9,Q3B726,POLR3F,POLR1F,huMAP3_06426.1,-0.530530171101366,,0.67741935483871
Q9H1D9,Q3B726,POLR3F,POLR1F,huMAP3_08487.1,-0.530530171101366,,0.67741935483871
Q9H1D9,Q96MX6,POLR3F,DNAAF10,huMAP3_00807.1,-0.0659028549798601,,0.126582278481013
Q9H1D9,Q96MX6,POLR3F,DNAAF10,huMAP3_06426.1,-0.0659028549798601,,0.126582278481013
Q9H1D9,Q96MX6,POLR3F,DNAAF10,huMAP3_08487.1,-0.0659028549798601,,0.126582278481013
Q9H1D9,Q9BUI4,POLR3F,POLR3C,huMAP3_00807.1,0.762222650525312,,0.794117647058824
Q9H1D9,Q9BUI4,POLR3F,POLR3C,huMAP3_06426.1,0.762222650525312,,0.794117647058824
Q9H1D9,Q9BUI4,POLR3F,POLR3C,huMAP3_08487.1,0.762222650525312,,0.794117647058824
